Lat,Long,Geoid2016,TNK70,TNK70_NZVD2016
-38.8,173.3,-24.571,0.2861,24.8571
-38.8,173.3333333,-24.566,0.2862,24.8522
-38.8,173.3666667,-24.561,0.2862,24.8472
-38.8,173.4,-24.553,0.2862,24.8392
-38.8,173.4333333,-24.54,0.2863,24.8263
-38.8,173.4666667,-24.521,0.2864,24.8074
-38.8,173.5,-24.496,0.2864,24.7824
-38.8,173.5333333,-24.467,0.2865,24.7535
-38.8,173.5666667,-24.441,0.2865,24.7275
-38.8,173.6,-24.424,0.2866,24.7106
-38.8,173.6333333,-24.41,0.2867,24.6967
-38.8,173.6666667,-24.404,0.2868,24.6908
-38.8,173.7,-24.4,0.2868,24.6868
-38.8,173.7333333,-24.396,0.2869,24.6829
-38.8,173.7666667,-24.392,0.287,24.679
-38.8,173.8,-24.391,0.2871,24.6781
-38.8,173.8333333,-24.394,0.2871,24.6811
-38.8,173.8666667,-24.406,0.2871,24.6931
-38.8,173.9,-24.422,0.2871,24.7091
-38.8,173.9333333,-24.44,0.287,24.727
-38.8,173.9666667,-24.457,0.2868,24.7438
-38.8,174,-24.471,0.2866,24.7576
-38.8,174.0333333,-24.484,0.2862,24.7702
-38.8,174.0666667,-24.495,0.2857,24.7807
-38.8,174.1,-24.508,0.2851,24.7931
-38.8,174.1333333,-24.52,0.2844,24.8044
-38.8,174.1666667,-24.536,0.2837,24.8197
-38.8,174.2,-24.559,0.2831,24.8421
-38.8,174.2333333,-24.591,0.2826,24.8736
-38.8,174.2666667,-24.637,0.2823,24.9193
-38.8,174.3,-24.695,0.2822,24.9772
-38.8,174.3333333,-24.771,0.2823,25.0533
-38.8,174.3666667,-24.859,0.2827,25.1417
-38.8,174.4,-24.948,0.2833,25.2313
-38.8,174.4333333,-25.044,0.2841,25.3281
-38.8,174.4666667,-25.145,0.285,25.43
-38.8,174.5,-25.254,0.2856,25.5396
-38.8,174.5333333,-25.378,0.2856,25.6636
-38.8,174.5666667,-25.507,0.2838,25.7908
-38.8,174.6,-25.642,0.2858,25.9278
-38.8,174.6333333,-25.769,0.2878,26.0568
-38.8,174.6666667,-25.877,0.2891,26.1661
-38.8,174.7,-25.97,0.2897,26.2597
-38.8,174.7333333,-26.066,0.29,26.356
-38.8,174.7666667,-26.171,0.29,26.461
-38.8,174.8,-26.292,0.29,26.582
-38.8,174.8333333,-26.401,0.29,26.691
-38.8,174.8666667,-26.483,0.29,26.773
-38.8,174.9,-26.546,0.2901,26.8361
-38.8,174.9333333,-26.589,0.2901,26.8791
-38.8,174.9666667,-26.639,0.2902,26.9292
-38.8,175,-26.673,0.2902,26.9632
-38.8,175.0333333,-26.727,0.2903,27.0173
-38.8,175.0666667,-26.8,0.2904,27.0904
-38.8,175.1,-26.884,0.2905,27.1745
-38.8,175.1333333,-26.958,0.2906,27.2486
-38.8,175.1666667,-27.037,0.2907,27.3277
-38.8,175.2,-27.069,0.2908,27.3598
-38.8,175.2333333,-27.109,0.2909,27.3999
-38.8,175.2666667,-27.183,0.291,27.474
-38.8,175.3,-27.265,0.2911,27.5561
-38.8,175.3333333,-27.309,0.2912,27.6002
-38.8,175.3666667,-27.401,0.2913,27.6923
-38.8,175.4,-27.519,0.2913,27.8103
-38.8,175.4333333,-27.598,0.2914,27.8894
-38.8,175.4666667,-27.643,0.2915,27.9345
-38.8,175.5,-27.674,0.2916,27.9656
-38.8,175.5333333,-27.721,0.2916,28.0126
-38.8,175.5666667,-27.689,0.2917,27.9807
-38.8,175.6,-27.602,0.2918,27.8938
-38.8,175.6333333,-27.474,0.2918,27.7658
-38.8,175.6666667,-27.293,0.2919,27.5849
-38.8,175.7,-27.096,0.292,27.388
-38.8,175.7333333,-26.906,0.292,27.198
-38.8,175.7666667,-26.722,0.2921,27.0141
-38.8,175.8,-26.562,0.2921,26.8541
-38.8,175.8333333,-26.365,0.2922,26.6572
-38.8,175.8666667,-26.231,0.2923,26.5233
-38.8,175.9,-26.136,0.2923,26.4283
-38.8,175.9333333,-26.083,0.2924,26.3754
-38.8,175.9666667,-26.06,0.2924,26.3524
-38.8,176,-26.063,0.2925,26.3555
-38.8,176.0333333,-26.093,0.2926,26.3856
-38.8,176.0666667,-26.132,0.2927,26.4247
-38.8,176.1,-26.18,0.2928,26.4728
-38.8,176.1333333,-26.228,0.293,26.521
-38.8,176.1666667,-26.289,0.2931,26.5821
-38.8,176.2,-26.333,0.2932,26.6262
-38.8,176.2333333,-26.329,0.2933,26.6223
-38.8,176.2666667,-26.269,0.2934,26.5624
-38.8,176.3,-26.176,0.2935,26.4695
-38.8,176.3333333,-26.052,0.2935,26.3455
-38.8,176.3666667,-25.921,0.2864,26.2074
-38.8,176.4,-25.8,0.2864,26.0864
-38.8,176.4333333,-25.668,0.2864,25.9544
-38.8,176.4666667,-25.555,0.2864,25.8414
-38.8,176.5,-25.452,0.2864,25.7384
-38.8,176.5333333,-25.341,0.2864,25.6274
-38.8,176.5666667,-25.216,0.2864,25.5024
-38.8,176.6,-25.094,0.2864,25.3804
-38.8,176.6333333,-24.938,0.2864,25.2244
-38.8,176.6666667,-24.773,0.2864,25.0594
-38.8,176.7,-24.659,0.2864,24.9454
-38.8,176.7333333,-24.488,0.2864,24.7744
-38.8,176.7666667,-24.3,0.2864,24.5864
-38.8,176.8,-24.134,0.2864,24.4204
-38.8,176.8333333,-23.847,0.2864,24.1334
-38.8,176.8666667,-23.667,0.2864,23.9534
-38.8,176.9,-23.569,0.2864,23.8554
-38.8,176.9333333,-23.336,0.2864,23.6224
-38.8,176.9666667,-23.221,0.2864,23.5074
-38.8,177,-23.029,0.2864,23.3154
-38.8,177.0333333,-22.894,0.2864,23.1804
-38.8,177.0666667,-22.773,0.2864,23.0594
-38.8,177.1,-22.574,0.2864,22.8604
-38.8,177.1333333,-22.381,0.2864,22.6674
-38.8,177.1666667,-22.22,0.2864,22.5064
-38.8,177.2,-22.115,0.2864,22.4014
-38.8,177.2333333,-21.979,0.2864,22.2654
-38.8,177.2666667,-21.858,0.2864,22.1444
-38.8,177.3,-21.771,0.2864,22.0574
-38.8,177.3333333,-21.722,0.2864,22.0084
-38.8,177.3666667,-21.681,0.2864,21.9674
-38.8,177.4,-21.619,0.2864,21.9054
-38.8,177.4333333,-21.598,0.2864,21.8844
-38.8,177.4666667,-21.61,0.2864,21.8964
-38.8,177.5,-21.645,0.2864,21.9314
-38.8,177.5333333,-21.706,0.2864,21.9924
-38.8,177.5666667,-21.864,0.2864,22.1504
-38.8,177.6,-22.023,0.2864,22.3094
-38.8,177.6333333,-22.092,0.2864,22.3784
-38.8,177.6666667,-22.194,0.2864,22.4804
-38.76666667,172.6,-24.158,0.2858,24.4438
-38.76666667,172.6333333,-24.245,0.2858,24.5308
-38.76666667,172.6666667,-24.32,0.2858,24.6058
-38.76666667,172.7,-24.385,0.2858,24.6708
-38.76666667,172.7333333,-24.439,0.2859,24.7249
-38.76666667,172.7666667,-24.487,0.2859,24.7729
-38.76666667,172.8,-24.525,0.2859,24.8109
-38.76666667,172.8333333,-24.556,0.2859,24.8419
-38.76666667,172.8666667,-24.58,0.2859,24.8659
-38.76666667,172.9,-24.603,0.2859,24.8889
-38.76666667,172.9333333,-24.624,0.2859,24.9099
-38.76666667,172.9666667,-24.646,0.2859,24.9319
-38.76666667,173,-24.668,0.2859,24.9539
-38.76666667,173.0333333,-24.69,0.286,24.976
-38.76666667,173.0666667,-24.71,0.286,24.996
-38.76666667,173.1,-24.722,0.286,25.008
-38.76666667,173.1333333,-24.738,0.286,25.024
-38.76666667,173.1666667,-24.748,0.286,25.034
-38.76666667,173.2,-24.755,0.2861,25.0411
-38.76666667,173.2333333,-24.753,0.2861,25.0391
-38.76666667,173.2666667,-24.758,0.2861,25.0441
-38.76666667,173.3,-24.757,0.2862,25.0432
-38.76666667,173.3333333,-24.757,0.2862,25.0432
-38.76666667,173.3666667,-24.756,0.2862,25.0422
-38.76666667,173.4,-24.75,0.2863,25.0363
-38.76666667,173.4333333,-24.737,0.2863,25.0233
-38.76666667,173.4666667,-24.718,0.2864,25.0044
-38.76666667,173.5,-24.694,0.2864,24.9804
-38.76666667,173.5333333,-24.668,0.2865,24.9545
-38.76666667,173.5666667,-24.649,0.2866,24.9356
-38.76666667,173.6,-24.629,0.2866,24.9156
-38.76666667,173.6333333,-24.618,0.2867,24.9047
-38.76666667,173.6666667,-24.612,0.2868,24.8988
-38.76666667,173.7,-24.608,0.2868,24.8948
-38.76666667,173.7333333,-24.605,0.2869,24.8919
-38.76666667,173.7666667,-24.599,0.2869,24.8859
-38.76666667,173.8,-24.597,0.287,24.884
-38.76666667,173.8333333,-24.598,0.287,24.885
-38.76666667,173.8666667,-24.609,0.287,24.896
-38.76666667,173.9,-24.626,0.2869,24.9129
-38.76666667,173.9333333,-24.645,0.2868,24.9318
-38.76666667,173.9666667,-24.664,0.2867,24.9507
-38.76666667,174,-24.679,0.2864,24.9654
-38.76666667,174.0333333,-24.691,0.2861,24.9771
-38.76666667,174.0666667,-24.7,0.2857,24.9857
-38.76666667,174.1,-24.709,0.2853,24.9943
-38.76666667,174.1333333,-24.719,0.2848,25.0038
-38.76666667,174.1666667,-24.732,0.2843,25.0163
-38.76666667,174.2,-24.752,0.2838,25.0358
-38.76666667,174.2333333,-24.78,0.2835,25.0635
-38.76666667,174.2666667,-24.823,0.2833,25.1063
-38.76666667,174.3,-24.883,0.2833,25.1663
-38.76666667,174.3333333,-24.959,0.2835,25.2425
-38.76666667,174.3666667,-25.048,0.2838,25.3318
-38.76666667,174.4,-25.143,0.2844,25.4274
-38.76666667,174.4333333,-25.239,0.2851,25.5241
-38.76666667,174.4666667,-25.339,0.2859,25.6249
-38.76666667,174.5,-25.445,0.2866,25.7316
-38.76666667,174.5333333,-25.567,0.2873,25.8543
-38.76666667,174.5666667,-25.697,0.2886,25.9856
-38.76666667,174.6,-25.841,0.292,26.133
-38.76666667,174.6333333,-25.984,0.2893,26.2733
-38.76666667,174.6666667,-26.097,0.2904,26.3874
-38.76666667,174.7,-26.197,0.2906,26.4876
-38.76666667,174.7333333,-26.29,0.2905,26.5805
-38.76666667,174.7666667,-26.398,0.2904,26.6884
-38.76666667,174.8,-26.498,0.2903,26.7883
-38.76666667,174.8333333,-26.613,0.2903,26.9033
-38.76666667,174.8666667,-26.698,0.2902,26.9882
-38.76666667,174.9,-26.77,0.2902,27.0602
-38.76666667,174.9333333,-26.84,0.2902,27.1302
-38.76666667,174.9666667,-26.87,0.2903,27.1603
-38.76666667,175,-26.922,0.2903,27.2123
-38.76666667,175.0333333,-26.979,0.2904,27.2694
-38.76666667,175.0666667,-27.036,0.2905,27.3265
-38.76666667,175.1,-27.099,0.2905,27.3895
-38.76666667,175.1333333,-27.171,0.2906,27.4616
-38.76666667,175.1666667,-27.237,0.2907,27.5277
-38.76666667,175.2,-27.305,0.2908,27.5958
-38.76666667,175.2333333,-27.345,0.2909,27.6359
-38.76666667,175.2666667,-27.415,0.291,27.706
-38.76666667,175.3,-27.475,0.2911,27.7661
-38.76666667,175.3333333,-27.55,0.2911,27.8411
-38.76666667,175.3666667,-27.623,0.2912,27.9142
-38.76666667,175.4,-27.733,0.2913,28.0243
-38.76666667,175.4333333,-27.852,0.2914,28.1434
-38.76666667,175.4666667,-27.933,0.2915,28.2245
-38.76666667,175.5,-27.965,0.2915,28.2565
-38.76666667,175.5333333,-27.949,0.2916,28.2406
-38.76666667,175.5666667,-27.898,0.2917,28.1897
-38.76666667,175.6,-27.811,0.2917,28.1027
-38.76666667,175.6333333,-27.665,0.2918,27.9568
-38.76666667,175.6666667,-27.486,0.2918,27.7778
-38.76666667,175.7,-27.298,0.2919,27.5899
-38.76666667,175.7333333,-27.095,0.292,27.387
-38.76666667,175.7666667,-26.899,0.292,27.191
-38.76666667,175.8,-26.722,0.2921,27.0141
-38.76666667,175.8333333,-26.557,0.2921,26.8491
-38.76666667,175.8666667,-26.428,0.2922,26.7202
-38.76666667,175.9,-26.33,0.2922,26.6222
-38.76666667,175.9333333,-26.278,0.2923,26.5703
-38.76666667,175.9666667,-26.25,0.2924,26.5424
-38.76666667,176,-26.252,0.2924,26.5444
-38.76666667,176.0333333,-26.268,0.2925,26.5605
-38.76666667,176.0666667,-26.292,0.2926,26.5846
-38.76666667,176.1,-26.323,0.2928,26.6158
-38.76666667,176.1333333,-26.369,0.2929,26.6619
-38.76666667,176.1666667,-26.419,0.293,26.712
-38.76666667,176.2,-26.465,0.2864,26.7514
-38.76666667,176.2333333,-26.475,0.2864,26.7614
-38.76666667,176.2666667,-26.446,0.2864,26.7324
-38.76666667,176.3,-26.365,0.2864,26.6514
-38.76666667,176.3333333,-26.258,0.2864,26.5444
-38.76666667,176.3666667,-26.132,0.2864,26.4184
-38.76666667,176.4,-26.002,0.2864,26.2884
-38.76666667,176.4333333,-25.881,0.2864,26.1674
-38.76666667,176.4666667,-25.765,0.2864,26.0514
-38.76666667,176.5,-25.663,0.2864,25.9494
-38.76666667,176.5333333,-25.559,0.2864,25.8454
-38.76666667,176.5666667,-25.441,0.2864,25.7274
-38.76666667,176.6,-25.316,0.2864,25.6024
-38.76666667,176.6333333,-25.149,0.2864,25.4354
-38.76666667,176.6666667,-24.991,0.2864,25.2774
-38.76666667,176.7,-24.863,0.2864,25.1494
-38.76666667,176.7333333,-24.731,0.2864,25.0174
-38.76666667,176.7666667,-24.534,0.2864,24.8204
-38.76666667,176.8,-24.372,0.2864,24.6584
-38.76666667,176.8333333,-24.181,0.2864,24.4674
-38.76666667,176.8666667,-24.045,0.2864,24.3314
-38.76666667,176.9,-23.904,0.2864,24.1904
-38.76666667,176.9333333,-23.734,0.2864,24.0204
-38.76666667,176.9666667,-23.584,0.2864,23.8704
-38.76666667,177,-23.391,0.2864,23.6774
-38.76666667,177.0333333,-23.218,0.2864,23.5044
-38.76666667,177.0666667,-23.067,0.2864,23.3534
-38.76666667,177.1,-22.912,0.2864,23.1984
-38.76666667,177.1333333,-22.775,0.2864,23.0614
-38.76666667,177.1666667,-22.68,0.2864,22.9664
-38.76666667,177.2,-22.55,0.2864,22.8364
-38.76666667,177.2333333,-22.385,0.2864,22.6714
-38.76666667,177.2666667,-22.21,0.2864,22.4964
-38.76666667,177.3,-22.11,0.2864,22.3964
-38.76666667,177.3333333,-22.016,0.2864,22.3024
-38.76666667,177.3666667,-21.915,0.2864,22.2014
-38.76666667,177.4,-21.86,0.2864,22.1464
-38.76666667,177.4333333,-21.809,0.2864,22.0954
-38.76666667,177.4666667,-21.812,0.2864,22.0984
-38.76666667,177.5,-21.802,0.2864,22.0884
-38.76666667,177.5333333,-21.833,0.2864,22.1194
-38.76666667,177.5666667,-21.904,0.2864,22.1904
-38.76666667,177.6,-22.04,0.2864,22.3264
-38.76666667,177.6333333,-22.111,0.2864,22.3974
-38.76666667,177.6666667,-22.207,0.2864,22.4934
-38.73333333,172.6,-24.233,0.2859,24.5189
-38.73333333,172.6333333,-24.321,0.2859,24.6069
-38.73333333,172.6666667,-24.403,0.2859,24.6889
-38.73333333,172.7,-24.472,0.2859,24.7579
-38.73333333,172.7333333,-24.533,0.2859,24.8189
-38.73333333,172.7666667,-24.584,0.2859,24.8699
-38.73333333,172.8,-24.624,0.2859,24.9099
-38.73333333,172.8333333,-24.657,0.2859,24.9429
-38.73333333,172.8666667,-24.683,0.2859,24.9689
-38.73333333,172.9,-24.709,0.2859,24.9949
-38.73333333,172.9333333,-24.736,0.2859,25.0219
-38.73333333,172.9666667,-24.765,0.286,25.051
-38.73333333,173,-24.792,0.286,25.078
-38.73333333,173.0333333,-24.816,0.286,25.102
-38.73333333,173.0666667,-24.842,0.286,25.128
-38.73333333,173.1,-24.865,0.286,25.151
-38.73333333,173.1333333,-24.881,0.2861,25.1671
-38.73333333,173.1666667,-24.899,0.2861,25.1851
-38.73333333,173.2,-24.911,0.2861,25.1971
-38.73333333,173.2333333,-24.921,0.2861,25.2071
-38.73333333,173.2666667,-24.925,0.2862,25.2112
-38.73333333,173.3,-24.933,0.2862,25.2192
-38.73333333,173.3333333,-24.939,0.2862,25.2252
-38.73333333,173.3666667,-24.941,0.2863,25.2273
-38.73333333,173.4,-24.937,0.2863,25.2233
-38.73333333,173.4333333,-24.926,0.2864,25.2124
-38.73333333,173.4666667,-24.911,0.2864,25.1974
-38.73333333,173.5,-24.89,0.2865,25.1765
-38.73333333,173.5333333,-24.869,0.2865,25.1555
-38.73333333,173.5666667,-24.849,0.2866,25.1356
-38.73333333,173.6,-24.833,0.2866,25.1196
-38.73333333,173.6333333,-24.822,0.2867,25.1087
-38.73333333,173.6666667,-24.814,0.2867,25.1007
-38.73333333,173.7,-24.809,0.2868,25.0958
-38.73333333,173.7333333,-24.805,0.2868,25.0918
-38.73333333,173.7666667,-24.8,0.2869,25.0869
-38.73333333,173.8,-24.799,0.2869,25.0859
-38.73333333,173.8333333,-24.802,0.2869,25.0889
-38.73333333,173.8666667,-24.815,0.2869,25.1019
-38.73333333,173.9,-24.831,0.2868,25.1178
-38.73333333,173.9333333,-24.853,0.2867,25.1397
-38.73333333,173.9666667,-24.874,0.2866,25.1606
-38.73333333,174,-24.891,0.2864,25.1774
-38.73333333,174.0333333,-24.902,0.2861,25.1881
-38.73333333,174.0666667,-24.91,0.2858,25.1958
-38.73333333,174.1,-24.915,0.2855,25.2005
-38.73333333,174.1333333,-24.922,0.2851,25.2071
-38.73333333,174.1666667,-24.931,0.2848,25.2158
-38.73333333,174.2,-24.948,0.2845,25.2325
-38.73333333,174.2333333,-24.973,0.2843,25.2573
-38.73333333,174.2666667,-25.016,0.2842,25.3002
-38.73333333,174.3,-25.071,0.2842,25.3552
-38.73333333,174.3333333,-25.147,0.2844,25.4314
-38.73333333,174.3666667,-25.238,0.2848,25.5228
-38.73333333,174.4,-25.335,0.2853,25.6203
-38.73333333,174.4333333,-25.435,0.286,25.721
-38.73333333,174.4666667,-25.534,0.2868,25.8208
-38.73333333,174.5,-25.64,0.2878,25.9278
-38.73333333,174.5333333,-25.761,0.2891,26.0501
-38.73333333,174.5666667,-25.895,0.2909,26.1859
-38.73333333,174.6,-26.033,0.2905,26.3235
-38.73333333,174.6333333,-26.185,0.2927,26.4777
-38.73333333,174.6666667,-26.311,0.2923,26.6033
-38.73333333,174.7,-26.419,0.2916,26.7106
-38.73333333,174.7333333,-26.522,0.2911,26.8131
-38.73333333,174.7666667,-26.61,0.2908,26.9008
-38.73333333,174.8,-26.704,0.2906,26.9946
-38.73333333,174.8333333,-26.794,0.2905,27.0845
-38.73333333,174.8666667,-26.876,0.2904,27.1664
-38.73333333,174.9,-26.966,0.2904,27.2564
-38.73333333,174.9333333,-27.056,0.2904,27.3464
-38.73333333,174.9666667,-27.107,0.2904,27.3974
-38.73333333,175,-27.171,0.2904,27.4614
-38.73333333,175.0333333,-27.232,0.2905,27.5225
-38.73333333,175.0666667,-27.284,0.2905,27.5745
-38.73333333,175.1,-27.343,0.2906,27.6336
-38.73333333,175.1333333,-27.416,0.2907,27.7067
-38.73333333,175.1666667,-27.475,0.2907,27.7657
-38.73333333,175.2,-27.525,0.2908,27.8158
-38.73333333,175.2333333,-27.578,0.2909,27.8689
-38.73333333,175.2666667,-27.619,0.291,27.91
-38.73333333,175.3,-27.692,0.291,27.983
-38.73333333,175.3333333,-27.732,0.2911,28.0231
-38.73333333,175.3666667,-27.816,0.2912,28.1072
-38.73333333,175.4,-27.932,0.2913,28.2233
-38.73333333,175.4333333,-28.055,0.2913,28.3463
-38.73333333,175.4666667,-28.129,0.2914,28.4204
-38.73333333,175.5,-28.184,0.2915,28.4755
-38.73333333,175.5333333,-28.174,0.2915,28.4655
-38.73333333,175.5666667,-28.075,0.2916,28.3666
-38.73333333,175.6,-27.982,0.2917,28.2737
-38.73333333,175.6333333,-27.852,0.2917,28.1437
-38.73333333,175.6666667,-27.694,0.2918,27.9858
-38.73333333,175.7,-27.518,0.2918,27.8098
-38.73333333,175.7333333,-27.327,0.2919,27.6189
-38.73333333,175.7666667,-27.121,0.292,27.413
-38.73333333,175.8,-26.943,0.292,27.235
-38.73333333,175.8333333,-26.785,0.2921,27.0771
-38.73333333,175.8666667,-26.66,0.2921,26.9521
-38.73333333,175.9,-26.569,0.2922,26.8612
-38.73333333,175.9333333,-26.512,0.2922,26.8042
-38.73333333,175.9666667,-26.488,0.2923,26.7803
-38.73333333,176,-26.479,0.2923,26.7713
-38.73333333,176.0333333,-26.473,0.2924,26.7654
-38.73333333,176.0666667,-26.465,0.2924,26.7574
-38.73333333,176.1,-26.473,0.2864,26.7594
-38.73333333,176.1333333,-26.503,0.2864,26.7894
-38.73333333,176.1666667,-26.537,0.2864,26.8234
-38.73333333,176.2,-26.568,0.2864,26.8544
-38.73333333,176.2333333,-26.566,0.2864,26.8524
-38.73333333,176.2666667,-26.597,0.2864,26.8834
-38.73333333,176.3,-26.55,0.2864,26.8364
-38.73333333,176.3333333,-26.458,0.2864,26.7444
-38.73333333,176.3666667,-26.334,0.2864,26.6204
-38.73333333,176.4,-26.209,0.2864,26.4954
-38.73333333,176.4333333,-26.084,0.2864,26.3704
-38.73333333,176.4666667,-25.97,0.2864,26.2564
-38.73333333,176.5,-25.86,0.2864,26.1464
-38.73333333,176.5333333,-25.758,0.2864,26.0444
-38.73333333,176.5666667,-25.641,0.2864,25.9274
-38.73333333,176.6,-25.529,0.2864,25.8154
-38.73333333,176.6333333,-25.348,0.2864,25.6344
-38.73333333,176.6666667,-25.178,0.2864,25.4644
-38.73333333,176.7,-25.039,0.2864,25.3254
-38.73333333,176.7333333,-24.944,0.2864,25.2304
-38.73333333,176.7666667,-24.799,0.2864,25.0854
-38.73333333,176.8,-24.626,0.2864,24.9124
-38.73333333,176.8333333,-24.474,0.2864,24.7604
-38.73333333,176.8666667,-24.292,0.2864,24.5784
-38.73333333,176.9,-24.194,0.2864,24.4804
-38.73333333,176.9333333,-24.099,0.2864,24.3854
-38.73333333,176.9666667,-23.938,0.2864,24.2244
-38.73333333,177,-23.792,0.2864,24.0784
-38.73333333,177.0333333,-23.6,0.2864,23.8864
-38.73333333,177.0666667,-23.421,0.2864,23.7074
-38.73333333,177.1,-23.299,0.2864,23.5854
-38.73333333,177.1333333,-23.199,0.2864,23.4854
-38.73333333,177.1666667,-23.044,0.2864,23.3304
-38.73333333,177.2,-22.891,0.2864,23.1774
-38.73333333,177.2333333,-22.757,0.2864,23.0434
-38.73333333,177.2666667,-22.603,0.2864,22.8894
-38.73333333,177.3,-22.426,0.2864,22.7124
-38.73333333,177.3333333,-22.308,0.2864,22.5944
-38.73333333,177.3666667,-22.187,0.2864,22.4734
-38.73333333,177.4,-22.144,0.2864,22.4304
-38.73333333,177.4333333,-22.072,0.2864,22.3584
-38.73333333,177.4666667,-22.034,0.2864,22.3204
-38.73333333,177.5,-21.972,0.2864,22.2584
-38.73333333,177.5333333,-21.965,0.2864,22.2514
-38.73333333,177.5666667,-21.992,0.2864,22.2784
-38.73333333,177.6,-22.051,0.2864,22.3374
-38.73333333,177.6333333,-22.129,0.2864,22.4154
-38.73333333,177.6666667,-22.213,0.2864,22.4994
-38.7,172.6,-24.298,0.2859,24.5839
-38.7,172.6333333,-24.392,0.2859,24.6779
-38.7,172.6666667,-24.48,0.2859,24.7659
-38.7,172.7,-24.553,0.2859,24.8389
-38.7,172.7333333,-24.616,0.2859,24.9019
-38.7,172.7666667,-24.671,0.2859,24.9569
-38.7,172.8,-24.716,0.2859,25.0019
-38.7,172.8333333,-24.751,0.286,25.037
-38.7,172.8666667,-24.781,0.286,25.067
-38.7,172.9,-24.813,0.286,25.099
-38.7,172.9333333,-24.844,0.286,25.13
-38.7,172.9666667,-24.875,0.286,25.161
-38.7,173,-24.908,0.286,25.194
-38.7,173.0333333,-24.939,0.286,25.225
-38.7,173.0666667,-24.968,0.2861,25.2541
-38.7,173.1,-24.995,0.2861,25.2811
-38.7,173.1333333,-25.024,0.2861,25.3101
-38.7,173.1666667,-25.045,0.2861,25.3311
-38.7,173.2,-25.062,0.2862,25.3482
-38.7,173.2333333,-25.077,0.2862,25.3632
-38.7,173.2666667,-25.093,0.2862,25.3792
-38.7,173.3,-25.103,0.2862,25.3892
-38.7,173.3333333,-25.113,0.2863,25.3993
-38.7,173.3666667,-25.118,0.2863,25.4043
-38.7,173.4,-25.116,0.2864,25.4024
-38.7,173.4333333,-25.106,0.2864,25.3924
-38.7,173.4666667,-25.092,0.2864,25.3784
-38.7,173.5,-25.076,0.2865,25.3625
-38.7,173.5333333,-25.059,0.2865,25.3455
-38.7,173.5666667,-25.044,0.2866,25.3306
-38.7,173.6,-25.03,0.2866,25.3166
-38.7,173.6333333,-25.017,0.2867,25.3037
-38.7,173.6666667,-25.008,0.2867,25.2947
-38.7,173.7,-25.001,0.2868,25.2878
-38.7,173.7333333,-24.997,0.2868,25.2838
-38.7,173.7666667,-24.997,0.2868,25.2838
-38.7,173.8,-24.999,0.2869,25.2859
-38.7,173.8333333,-25.004,0.2869,25.2909
-38.7,173.8666667,-25.02,0.2868,25.3068
-38.7,173.9,-25.04,0.2868,25.3268
-38.7,173.9333333,-25.064,0.2867,25.3507
-38.7,173.9666667,-25.088,0.2865,25.3745
-38.7,174,-25.107,0.2864,25.3934
-38.7,174.0333333,-25.118,0.2862,25.4042
-38.7,174.0666667,-25.123,0.2859,25.4089
-38.7,174.1,-25.125,0.2857,25.4107
-38.7,174.1333333,-25.129,0.2854,25.4144
-38.7,174.1666667,-25.134,0.2852,25.4192
-38.7,174.2,-25.149,0.285,25.434
-38.7,174.2333333,-25.171,0.2849,25.4559
-38.7,174.2666667,-25.208,0.2849,25.4929
-38.7,174.3,-25.263,0.285,25.548
-38.7,174.3333333,-25.337,0.2852,25.6222
-38.7,174.3666667,-25.428,0.2856,25.7136
-38.7,174.4,-25.526,0.2861,25.8121
-38.7,174.4333333,-25.627,0.2868,25.9138
-38.7,174.4666667,-25.732,0.2876,26.0196
-38.7,174.5,-25.839,0.2887,26.1277
-38.7,174.5333333,-25.96,0.2902,26.2502
-38.7,174.5666667,-26.096,0.2926,26.3886
-38.7,174.6,-26.241,0.2993,26.5403
-38.7,174.6333333,-26.392,0.2985,26.6905
-38.7,174.6666667,-26.527,0.2937,26.8207
-38.7,174.7,-26.63,0.2923,26.9223
-38.7,174.7333333,-26.729,0.2915,27.0205
-38.7,174.7666667,-26.821,0.2911,27.1121
-38.7,174.8,-26.904,0.2909,27.1949
-38.7,174.8333333,-26.998,0.2907,27.2887
-38.7,174.8666667,-27.062,0.2906,27.3526
-38.7,174.9,-27.151,0.2905,27.4415
-38.7,174.9333333,-27.241,0.2905,27.5315
-38.7,174.9666667,-27.335,0.2905,27.6255
-38.7,175,-27.399,0.2905,27.6895
-38.7,175.0333333,-27.455,0.2905,27.7455
-38.7,175.0666667,-27.52,0.2906,27.8106
-38.7,175.1,-27.591,0.2906,27.8816
-38.7,175.1333333,-27.655,0.2907,27.9457
-38.7,175.1666667,-27.725,0.2907,28.0157
-38.7,175.2,-27.772,0.2908,28.0628
-38.7,175.2333333,-27.804,0.2909,28.0949
-38.7,175.2666667,-27.841,0.2909,28.1319
-38.7,175.3,-27.87,0.291,28.161
-38.7,175.3333333,-27.929,0.2911,28.2201
-38.7,175.3666667,-28.006,0.2912,28.2972
-38.7,175.4,-28.118,0.2912,28.4092
-38.7,175.4333333,-28.203,0.2913,28.4943
-38.7,175.4666667,-28.279,0.2914,28.5704
-38.7,175.5,-28.349,0.2914,28.6404
-38.7,175.5333333,-28.341,0.2915,28.6325
-38.7,175.5666667,-28.307,0.2916,28.5986
-38.7,175.6,-28.188,0.2916,28.4796
-38.7,175.6333333,-28.07,0.2917,28.3617
-38.7,175.6666667,-27.921,0.2917,28.2127
-38.7,175.7,-27.755,0.2918,28.0468
